S 	L 	M 	s1	l1	m1	s2	l2	m2	I
1	2	-1	0	3	0	1	5	-1	0.19169175779565173
1	2	-1	0	3	0	1	5	0	0.0
1	2	-1	0	3	0	1	5	1	0.0
1	2	-1	0	3	0	1	5	2	0.0
1	2	-1	0	3	0	1	5	3	0.0
1	2	-1	0	3	0	1	5	4	0.0
1	2	-1	0	3	0	1	5	5	0.0
1	2	-1	0	3	1	1	1	-1	0.0
1	2	-1	0	3	1	1	1	0	0.0
1	2	-1	0	3	1	1	1	1	0.0
1	2	-1	0	3	1	1	3	-3	0.0
1	2	-1	0	3	1	1	3	-2	-0.057582358245222585
1	2	-1	0	3	1	1	3	-1	0.0
1	2	-1	0	3	1	1	3	0	0.0
1	2	-1	0	3	1	1	3	1	0.0
1	2	-1	0	3	1	1	3	2	0.0
1	2	-1	0	3	1	1	3	3	0.0
1	2	-1	0	3	1	1	5	-5	0.0
1	2	-1	0	3	1	1	5	-4	0.0
1	2	-1	0	3	1	1	5	-3	0.0
1	2	-1	0	3	1	1	5	-2	-0.21961049754942885
1	2	-1	0	3	1	1	5	-1	0.0
1	2	-1	0	3	1	1	5	0	0.0
1	2	-1	0	3	1	1	5	1	0.0
1	2	-1	0	3	1	1	5	2	0.0
1	2	-1	0	3	1	1	5	3	0.0
1	2	-1	0	3	1	1	5	4	0.0
1	2	-1	0	3	1	1	5	5	0.0
1	2	-1	0	3	2	1	1	-1	0.0
1	2	-1	0	3	2	1	1	0	0.0
1	2	-1	0	3	2	1	1	1	0.0
1	2	-1	0	3	2	1	3	-3	0.07433850483969878
1	2	-1	0	3	2	1	3	-2	0.0
1	2	-1	0	3	2	1	3	-1	0.0
1	2	-1	0	3	2	1	3	0	0.0
1	2	-1	0	3	2	1	3	1	0.0
1	2	-1	0	3	2	1	3	2	0.0
1	2	-1	0	3	2	1	3	3	0.0
1	2	-1	0	3	2	1	5	-5	0.0
1	2	-1	0	3	2	1	5	-4	0.0
1	2	-1	0	3	2	1	5	-3	0.22681274657633668
1	2	-1	0	3	2	1	5	-2	0.0
1	2	-1	0	3	2	1	5	-1	0.0
1	2	-1	0	3	2	1	5	0	0.0
1	2	-1	0	3	2	1	5	1	0.0
1	2	-1	0	3	2	1	5	2	0.0
1	2	-1	0	3	2	1	5	3	0.0
1	2	-1	0	3	2	1	5	4	0.0
1	2	-1	0	3	2	1	5	5	0.0
1	2	-1	0	3	3	1	1	-1	0.0
1	2	-1	0	3	3	1	1	0	0.0
1	2	-1	0	3	3	1	1	1	0.0
1	2	-1	0	3	3	1	3	-3	0.0
1	2	-1	0	3	3	1	3	-2	0.0
1	2	-1	0	3	3	1	3	-1	0.0
1	2	-1	0	3	3	1	3	0	0.0
1	2	-1	0	3	3	1	3	1	0.0
1	2	-1	0	3	3	1	3	2	0.0
1	2	-1	0	3	3	1	3	3	0.0
1	2	-1	0	3	3	1	5	-5	0.0
1	2	-1	0	3	3	1	5	-4	-0.19642560043722954
1	2	-1	0	3	3	1	5	-3	0.0
1	2	-1	0	3	3	1	5	-2	0.0
1	2	-1	0	3	3	1	5	-1	0.0
1	2	-1	0	3	3	1	5	0	0.0
1	2	-1	0	3	3	1	5	1	0.0
1	2	-1	0	3	3	1	5	2	0.0
1	2	-1	0	3	3	1	5	3	0.0
1	2	-1	0	3	3	1	5	4	0.0
1	2	-1	0	3	3	1	5	5	0.0
1	2	-1	0	4	-4	1	2	-2	0.0
1	2	-1	0	4	-4	1	2	-1	0.0
1	2	-1	0	4	-4	1	2	0	0.0
1	2	-1	0	4	-4	1	2	1	0.0
1	2	-1	0	4	-4	1	2	2	0.0
1	2	-1	0	4	-4	1	4	-4	0.0
1	2	-1	0	4	-4	1	4	-3	0.0
1	2	-1	0	4	-4	1	4	-2	0.0
1	2	-1	0	4	-4	1	4	-1	0.0
1	2	-1	0	4	-4	1	4	0	0.0
1	2	-1	0	4	-4	1	4	1	0.0
1	2	-1	0	4	-4	1	4	2	0.0
1	2	-1	0	4	-4	1	4	3	-0.054401220054740816
1	2	-1	0	4	-4	1	4	4	0.0
1	2	-1	0	4	-3	1	2	-2	0.0
1	2	-1	0	4	-3	1	2	-1	0.0
1	2	-1	0	4	-3	1	2	0	0.0
1	2	-1	0	4	-3	1	2	1	0.0
1	2	-1	0	4	-3	1	2	2	-0.15894240900296536
1	2	-1	0	4	-3	1	4	-4	0.0
1	2	-1	0	4	-3	1	4	-3	0.0
1	2	-1	0	4	-3	1	4	-2	0.0
1	2	-1	0	4	-3	1	4	-1	0.0
1	2	-1	0	4	-3	1	4	0	0.0
1	2	-1	0	4	-3	1	4	1	0.0
1	2	-1	0	4	-3	1	4	2	0.0514043211726228
1	2	-1	0	4	-3	1	4	3	0.0
1	2	-1	0	4	-3	1	4	4	0.0
1	2	-1	0	4	-2	1	2	-2	0.0
1	2	-1	0	4	-2	1	2	-1	0.0
1	2	-1	0	4	-2	1	2	0	0.0
1	2	-1	0	4	-2	1	2	1	0.1699165824907401
1	2	-1	0	4	-2	1	2	2	0.0
1	2	-1	0	4	-2	1	4	-4	0.0
1	2	-1	0	4	-2	1	4	-3	0.0
1	2	-1	0	4	-2	1	4	-2	0.0
1	2	-1	0	4	-2	1	4	-1	0.0
1	2	-1	0	4	-2	1	4	0	0.0
1	2	-1	0	4	-2	1	4	1	-0.03497221289233338
1	2	-1	0	4	-2	1	4	2	0.0
1	2	-1	0	4	-2	1	4	3	0.0
1	2	-1	0	4	-2	1	4	4	0.0
1	2	-1	0	4	-1	1	2	-2	0.0
1	2	-1	0	4	-1	1	2	-1	0.0
1	2	-1	0	4	-1	1	2	0	-0.14715207696121507
1	2	-1	0	4	-1	1	2	1	0.0
1	2	-1	0	4	-1	1	2	2	0.0
1	2	-1	0	4	-1	1	4	-4	0.0
1	2	-1	0	4	-1	1	4	-3	0.0
1	2	-1	0	4	-1	1	4	-2	0.0
1	2	-1	0	4	-1	1	4	-1	0.0
1	2	-1	0	4	-1	1	4	0	0.012287983061786495
1	2	-1	0	4	-1	1	4	1	0.0
1	2	-1	0	4	-1	1	4	2	0.0
1	2	-1	0	4	-1	1	4	3	0.0
1	2	-1	0	4	-1	1	4	4	0.0
1	2	-1	0	4	0	1	2	-2	0.0
1	2	-1	0	4	0	1	2	-1	0.10746468258052502
1	2	-1	0	4	0	1	2	0	0.0
1	2	-1	0	4	0	1	2	1	0.0
1	2	-1	0	4	0	1	2	2	0.0
1	2	-1	0	4	0	1	4	-4	0.0
1	2	-1	0	4	0	1	4	-3	0.0
1	2	-1	0	4	0	1	4	-2	0.0
1	2	-1	0	4	0	1	4	-1	0.012287983061786495
1	2	-1	0	4	0	1	4	0	0.0
1	2	-1	0	4	0	1	4	1	0.0
1	2	-1	0	4	0	1	4	2	0.0
1	2	-1	0	4	0	1	4	3	0.0
1	2	-1	0	4	0	1	4	4	0.0
1	2	-1	0	4	1	1	2	-2	-0.06007458385762286
1	2	-1	0	4	1	1	2	-1	0.0
1	2	-1	0	4	1	1	2	0	0.0
1	2	-1	0	4	1	1	2	1	0.0
1	2	-1	0	4	1	1	2	2	0.0
1	2	-1	0	4	1	1	4	-4	0.0
1	2	-1	0	4	1	1	4	-3	0.0
1	2	-1	0	4	1	1	4	-2	-0.03497221289233338
1	2	-1	0	4	1	1	4	-1	0.0
1	2	-1	0	4	1	1	4	0	0.0
1	2	-1	0	4	1	1	4	1	0.0
1	2	-1	0	4	1	1	4	2	0.0
1	2	-1	0	4	1	1	4	3	0.0
1	2	-1	0	4	1	1	4	4	0.0
1	2	-1	0	4	2	1	2	-2	0.0
1	2	-1	0	4	2	1	2	-1	0.0
1	2	-1	0	4	2	1	2	0	0.0
1	2	-1	0	4	2	1	2	1	0.0
1	2	-1	0	4	2	1	2	2	0.0
1	2	-1	0	4	2	1	4	-4	0.0
1	2	-1	0	4	2	1	4	-3	0.0514043211726228
1	2	-1	0	4	2	1	4	-2	0.0
1	2	-1	0	4	2	1	4	-1	0.0
1	2	-1	0	4	2	1	4	0	0.0
1	2	-1	0	4	2	1	4	1	0.0
1	2	-1	0	4	2	1	4	2	0.0
1	2	-1	0	4	2	1	4	3	0.0
1	2	-1	0	4	2	1	4	4	0.0
1	2	-1	0	4	3	1	2	-2	0.0
1	2	-1	0	4	3	1	2	-1	0.0
1	2	-1	0	4	3	1	2	0	0.0
1	2	-1	0	4	3	1	2	1	0.0
1	2	-1	0	4	3	1	2	2	0.0
1	2	-1	0	4	3	1	4	-4	-0.054401220054740816
1	2	-1	0	4	3	1	4	-3	0.0
1	2	-1	0	4	3	1	4	-2	0.0
1	2	-1	0	4	3	1	4	-1	0.0
1	2	-1	0	4	3	1	4	0	0.0
1	2	-1	0	4	3	1	4	1	0.0
1	2	-1	0	4	3	1	4	2	0.0
1	2	-1	0	4	3	1	4	3	0.0
1	2	-1	0	4	3	1	4	4	0.0
1	2	-1	0	4	4	1	2	-2	0.0
1	2	-1	0	4	4	1	2	-1	0.0
1	2	-1	0	4	4	1	2	0	0.0
1	2	-1	0	4	4	1	2	1	0.0
1	2	-1	0	4	4	1	2	2	0.0
1	2	-1	0	4	4	1	4	-4	0.0
1	2	-1	0	4	4	1	4	-3	0.0
1	2	-1	0	4	4	1	4	-2	0.0
1	2	-1	0	4	4	1	4	-1	0.0
1	2	-1	0	4	4	1	4	0	0.0
1	2	-1	0	4	4	1	4	1	0.0
1	2	-1	0	4	4	1	4	2	0.0
1	2	-1	0	4	4	1	4	3	0.0
1	2	-1	0	4	4	1	4	4	0.0
1	2	-1	0	5	-5	1	3	-3	0.0
1	2	-1	0	5	-5	1	3	-2	0.0
1	2	-1	0	5	-5	1	3	-1	0.0
1	2	-1	0	5	-5	1	3	0	0.0
1	2	-1	0	5	-5	1	3	1	0.0
1	2	-1	0	5	-5	1	3	2	0.0
1	2	-1	0	5	-5	1	3	3	0.0
1	2	-1	0	5	-5	1	5	-5	0.0
1	2	-1	0	5	-5	1	5	-4	0.0
1	2	-1	0	5	-5	1	5	-3	0.0
1	2	-1	0	5	-5	1	5	-2	0.0
1	2	-1	0	5	-5	1	5	-1	0.0
1	2	-1	0	5	-5	1	5	0	0.0
1	2	-1	0	5	-5	1	5	1	0.0
1	2	-1	0	5	-5	1	5	2	0.0
1	2	-1	0	5	-5	1	5	3	0.0
1	2	-1	0	5	-5	1	5	4	0.04202109348431075
1	2	-1	0	5	-5	1	5	5	0.0
1	2	-1	0	5	-4	1	3	-3	0.0
1	2	-1	0	5	-4	1	3	-2	0.0
1	2	-1	0	5	-4	1	3	-1	0.0
1	2	-1	0	5	-4	1	3	0	0.0
1	2	-1	0	5	-4	1	3	1	0.0
1	2	-1	0	5	-4	1	3	2	0.0
1	2	-1	0	5	-4	1	3	3	0.1552880720369528
1	2	-1	0	5	-4	1	5	-5	0.0
1	2	-1	0	5	-4	1	5	-4	0.0
1	2	-1	0	5	-4	1	5	-3	0.0
1	2	-1	0	5	-4	1	5	-2	0.0
1	2	-1	0	5	-4	1	5	-1	0.0
1	2	-1	0	5	-4	1	5	0	0.0
1	2	-1	0	5	-4	1	5	1	0.0
1	2	-1	0	5	-4	1	5	2	0.0
1	2	-1	0	5	-4	1	5	3	-0.043848943375903074
1	2	-1	0	5	-4	1	5	4	0.0
1	2	-1	0	5	-4	1	5	5	0.0
1	2	-1	0	5	-3	1	3	-3	0.0
1	2	-1	0	5	-3	1	3	-2	0.0
1	2	-1	0	5	-3	1	3	-1	0.0
1	2	-1	0	5	-3	1	3	0	0.0
1	2	-1	0	5	-3	1	3	1	0.0
1	2	-1	0	5	-3	1	3	2	-0.1793112203849454
1	2	-1	0	5	-3	1	3	3	0.0
1	2	-1	0	5	-3	1	5	-5	0.0
1	2	-1	0	5	-3	1	5	-4	0.0
1	2	-1	0	5	-3	1	5	-3	0.0
1	2	-1	0	5	-3	1	5	-2	0.0
1	2	-1	0	5	-3	1	5	-1	0.0
1	2	-1	0	5	-3	1	5	0	0.0
1	2	-1	0	5	-3	1	5	1	0.0
1	2	-1	0	5	-3	1	5	2	0.036165998945368996
1	2	-1	0	5	-3	1	5	3	0.0
1	2	-1	0	5	-3	1	5	4	0.0
1	2	-1	0	5	-3	1	5	5	0.0
1	2	-1	0	5	-2	1	3	-3	0.0
1	2	-1	0	5	-2	1	3	-2	0.0
1	2	-1	0	5	-2	1	3	-1	0.0
1	2	-1	0	5	-2	1	3	0	0.0
1	2	-1	0	5	-2	1	3	1	0.17361734258475536
1	2	-1	0	5	-2	1	3	2	0.0
1	2	-1	0	5	-2	1	3	3	0.0
1	2	-1	0	5	-2	1	5	-5	0.0
1	2	-1	0	5	-2	1	5	-4	0.0
1	2	-1	0	5	-2	1	5	-3	0.0
1	2	-1	0	5	-2	1	5	-2	0.0
1	2	-1	0	5	-2	1	5	-1	0.0
1	2	-1	0	5	-2	1	5	0	0.0
1	2	-1	0	5	-2	1	5	1	-0.023438246126382862
1	2	-1	0	5	-2	1	5	2	0.0
1	2	-1	0	5	-2	1	5	3	0.0
1	2	-1	0	5	-2	1	5	4	0.0
1	2	-1	0	5	-2	1	5	5	0.0
1	2	-1	0	5	-1	1	3	-3	0.0
1	2	-1	0	5	-1	1	3	-2	0.0
1	2	-1	0	5	-1	1	3	-1	0.0
1	2	-1	0	5	-1	1	3	0	-0.15154564082889932
1	2	-1	0	5	-1	1	3	1	0.0
1	2	-1	0	5	-1	1	3	2	0.0
1	2	-1	0	5	-1	1	3	3	0.0
1	2	-1	0	5	-1	1	5	-5	0.0
1	2	-1	0	5	-1	1	5	-4	0.0
1	2	-1	0	5	-1	1	5	-3	0.0
1	2	-1	0	5	-1	1	5	-2	0.0
1	2	-1	0	5	-1	1	5	-1	0.0
1	2	-1	0	5	-1	1	5	0	0.008086963211603078
1	2	-1	0	5	-1	1	5	1	0.0
1	2	-1	0	5	-1	1	5	2	0.0
1	2	-1	0	5	-1	1	5	3	0.0
1	2	-1	0	5	-1	1	5	4	0.0
1	2	-1	0	5	-1	1	5	5	0.0
1	2	-1	0	5	0	1	3	-3	0.0
1	2	-1	0	5	0	1	3	-2	0.0
1	2	-1	0	5	0	1	3	-1	0.11980734862228233
1	2	-1	0	5	0	1	3	0	0.0
1	2	-1	0	5	0	1	3	1	0.0
1	2	-1	0	5	0	1	3	2	0.0
1	2	-1	0	5	0	1	3	3	0.0
1	2	-1	0	5	0	1	5	-5	0.0
1	2	-1	0	5	0	1	5	-4	0.0
1	2	-1	0	5	0	1	5	-3	0.0
1	2	-1	0	5	0	1	5	-2	0.0
1	2	-1	0	5	0	1	5	-1	0.008086963211603078
1	2	-1	0	5	0	1	5	0	0.0
1	2	-1	0	5	0	1	5	1	0.0
1	2	-1	0	5	0	1	5	2	0.0
1	2	-1	0	5	0	1	5	3	0.0
1	2	-1	0	5	0	1	5	4	0.0
1	2	-1	0	5	0	1	5	5	0.0
1	2	-1	0	5	1	1	3	-3	0.0
1	2	-1	0	5	1	1	3	-2	-0.08300496597356405
1	2	-1	0	5	1	1	3	-1	0.0
1	2	-1	0	5	1	1	3	0	0.0
1	2	-1	0	5	1	1	3	1	0.0
1	2	-1	0	5	1	1	3	2	0.0
1	2	-1	0	5	1	1	3	3	0.0
1	2	-1	0	5	1	1	5	-5	0.0
1	2	-1	0	5	1	1	5	-4	0.0
1	2	-1	0	5	1	1	5	-3	0.0
1	2	-1	0	5	1	1	5	-2	-0.023438246126382862
1	2	-1	0	5	1	1	5	-1	0.0
1	2	-1	0	5	1	1	5	0	0.0
1	2	-1	0	5	1	1	5	1	0.0
1	2	-1	0	5	1	1	5	2	0.0
1	2	-1	0	5	1	1	5	3	0.0
1	2	-1	0	5	1	1	5	4	0.0
1	2	-1	0	5	1	1	5	5	0.0
1	2	-1	0	5	2	1	3	-3	0.04482780509623635
1	2	-1	0	5	2	1	3	-2	0.0
1	2	-1	0	5	2	1	3	-1	0.0
1	2	-1	0	5	2	1	3	0	0.0
1	2	-1	0	5	2	1	3	1	0.0
1	2	-1	0	5	2	1	3	2	0.0
1	2	-1	0	5	2	1	3	3	0.0
1	2	-1	0	5	2	1	5	-5	0.0
1	2	-1	0	5	2	1	5	-4	0.0
1	2	-1	0	5	2	1	5	-3	0.036165998945368996
1	2	-1	0	5	2	1	5	-2	0.0
1	2	-1	0	5	2	1	5	-1	0.0
1	2	-1	0	5	2	1	5	0	0.0
1	2	-1	0	5	2	1	5	1	0.0
1	2	-1	0	5	2	1	5	2	0.0
1	2	-1	0	5	2	1	5	3	0.0
1	2	-1	0	5	2	1	5	4	0.0
1	2	-1	0	5	2	1	5	5	0.0
1	2	-1	0	5	3	1	3	-3	0.0
1	2	-1	0	5	3	1	3	-2	0.0
1	2	-1	0	5	3	1	3	-1	0.0
1	2	-1	0	5	3	1	3	0	0.0
1	2	-1	0	5	3	1	3	1	0.0
1	2	-1	0	5	3	1	3	2	0.0
1	2	-1	0	5	3	1	3	3	0.0
1	2	-1	0	5	3	1	5	-5	0.0
1	2	-1	0	5	3	1	5	-4	-0.043848943375903074
1	2	-1	0	5	3	1	5	-3	0.0
1	2	-1	0	5	3	1	5	-2	0.0
1	2	-1	0	5	3	1	5	-1	0.0
1	2	-1	0	5	3	1	5	0	0.0
1	2	-1	0	5	3	1	5	1	0.0
1	2	-1	0	5	3	1	5	2	0.0
1	2	-1	0	5	3	1	5	3	0.0
1	2	-1	0	5	3	1	5	4	0.0
1	2	-1	0	5	3	1	5	5	0.0
1	2	-1	0	5	4	1	3	-3	0.0
1	2	-1	0	5	4	1	3	-2	0.0
1	2	-1	0	5	4	1	3	-1	0.0
1	2	-1	0	5	4	1	3	0	0.0
1	2	-1	0	5	4	1	3	1	0.0
1	2	-1	0	5	4	1	3	2	0.0
1	2	-1	0	5	4	1	3	3	0.0
1	2	-1	0	5	4	1	5	-5	0.04202109348431075
1	2	-1	0	5	4	1	5	-4	0.0
1	2	-1	0	5	4	1	5	-3	0.0
1	2	-1	0	5	4	1	5	-2	0.0
1	2	-1	0	5	4	1	5	-1	0.0
1	2	-1	0	5	4	1	5	0	0.0
1	2	-1	0	5	4	1	5	1	0.0
1	2	-1	0	5	4	1	5	2	0.0
1	2	-1	0	5	4	1	5	3	0.0
1	2	-1	0	5	4	1	5	4	0.0
1	2	-1	0	5	4	1	5	5	0.0
1	2	-1	0	5	5	1	3	-3	0.0
1	2	-1	0	5	5	1	3	-2	0.0
1	2	-1	0	5	5	1	3	-1	0.0
1	2	-1	0	5	5	1	3	0	0.0
1	2	-1	0	5	5	1	3	1	0.0
1	2	-1	0	5	5	1	3	2	0.0
1	2	-1	0	5	5	1	3	3	0.0
1	2	-1	0	5	5	1	5	-5	0.0
1	2	-1	0	5	5	1	5	-4	0.0
1	2	-1	0	5	5	1	5	-3	0.0
1	2	-1	0	5	5	1	5	-2	0.0
1	2	-1	0	5	5	1	5	-1	0.0
1	2	-1	0	5	5	1	5	0	0.0
1	2	-1	0	5	5	1	5	1	0.0
1	2	-1	0	5	5	1	5	2	0.0
1	2	-1	0	5	5	1	5	3	0.0
1	2	-1	0	5	5	1	5	4	0.0
1	2	-1	0	5	5	1	5	5	0.0
1	2	0	0	0	0	1	2	-2	0.0
1	2	0	0	0	0	1	2	-1	0.0
1	2	0	0	0	0	1	2	0	0.28209479177387814
1	2	0	0	0	0	1	2	1	0.0
1	2	0	0	0	0	1	2	2	0.0
1	2	0	0	1	-1	1	1	-1	0.0
1	2	0	0	1	-1	1	1	0	0.0
1	2	0	0	1	-1	1	1	1	0.1092548430592079
1	2	0	0	1	-1	1	3	-3	0.0
1	2	0	0	1	-1	1	3	-2	0.0
1	2	0	0	1	-1	1	3	-1	0.0
1	2	0	0	1	-1	1	3	0	0.0
1	2	0	0	1	-1	1	3	1	-0.19073089080355846
1	2	0	0	1	-1	1	3	2	0.0
1	2	0	0	1	-1	1	3	3	0.0
1	2	0	0	1	0	1	1	-1	0.0
1	2	0	0	1	0	1	1	0	0.2185096861184158
1	2	0	0	1	0	1	1	1	0.0
1	2	0	0	1	0	1	3	-3	0.0
1	2	0	0	1	0	1	3	-2	0.0
1	2	0	0	1	0	1	3	-1	0.0
1	2	0	0	1	0	1	3	0	0.2335966803276074
1	2	0	0	1	0	1	3	1	0.0
1	2	0	0	1	0	1	3	2	0.0
1	2	0	0	1	0	1	3	3	0.0
1	2	0	0	1	1	1	1	-1	0.1092548430592079
1	2	0	0	1	1	1	1	0	0.0
1	2	0	0	1	1	1	1	1	0.0
1	2	0	0	1	1	1	3	-3	0.0
1	2	0	0	1	1	1	3	-2	0.0
1	2	0	0	1	1	1	3	-1	-0.19073089080355846
1	2	0	0	1	1	1	3	0	0.0
1	2	0	0	1	1	1	3	1	0.0
1	2	0	0	1	1	1	3	2	0.0
1	2	0	0	1	1	1	3	3	0.0
1	2	0	0	2	-2	1	2	-2	0.0
1	2	0	0	2	-2	1	2	-1	0.0
1	2	0	0	2	-2	1	2	0	0.0
1	2	0	0	2	-2	1	2	1	0.0
1	2	0	0	2	-2	1	2	2	-0.09011187578643429
1	2	0	0	2	-2	1	4	-4	0.0
1	2	0	0	2	-2	1	4	-3	0.0
1	2	0	0	2	-2	1	4	-2	0.0
1	2	0	0	2	-2	1	4	-1	0.0
1	2	0	0	2	-2	1	4	0	0.0
1	2	0	0	2	-2	1	4	1	0.0
1	2	0	0	2	-2	1	4	2	0.14247938585765452
1	2	0	0	2	-2	1	4	3	0.0
1	2	0	0	2	-2	1	4	4	0.0
1	2	0	0	2	-1	1	2	-2	0.0
1	2	0	0	2	-1	1	2	-1	0.0
1	2	0	0	2	-1	1	2	0	0.0
1	2	0	0	2	-1	1	2	1	-0.04505593789321714
1	2	0	0	2	-1	1	2	2	0.0
1	2	0	0	2	-1	1	4	-4	0.0
1	2	0	0	2	-1	1	4	-3	0.0
1	2	0	0	2	-1	1	4	-2	0.0
1	2	0	0	2	-1	1	4	-1	0.0
1	2	0	0	2	-1	1	4	0	0.0
1	2	0	0	2	-1	1	4	1	-0.20149627983848437
1	2	0	0	2	-1	1	4	2	0.0
1	2	0	0	2	-1	1	4	3	0.0
1	2	0	0	2	-1	1	4	4	0.0
1	2	0	0	2	0	1	2	-2	0.0
1	2	0	0	2	0	1	2	-1	0.0
1	2	0	0	2	0	1	2	0	0.09011187578643429
1	2	0	0	2	0	1	2	1	0.0
1	2	0	0	2	0	1	2	2	0.0
1	2	0	0	2	0	1	4	-4	0.0
1	2	0	0	2	0	1	4	-3	0.0
1	2	0	0	2	0	1	4	-2	0.0
1	2	0	0	2	0	1	4	-1	0.0
1	2	0	0	2	0	1	4	0	0.22072811544182258
1	2	0	0	2	0	1	4	1	0.0
1	2	0	0	2	0	1	4	2	0.0
1	2	0	0	2	0	1	4	3	0.0
1	2	0	0	2	0	1	4	4	0.0
1	2	0	0	2	1	1	2	-2	0.0
1	2	0	0	2	1	1	2	-1	-0.04505593789321714
1	2	0	0	2	1	1	2	0	0.0
1	2	0	0	2	1	1	2	1	0.0
1	2	0	0	2	1	1	2	2	0.0
1	2	0	0	2	1	1	4	-4	0.0
1	2	0	0	2	1	1	4	-3	0.0
1	2	0	0	2	1	1	4	-2	0.0
1	2	0	0	2	1	1	4	-1	-0.20149627983848437
1	2	0	0	2	1	1	4	0	0.0
1	2	0	0	2	1	1	4	1	0.0
1	2	0	0	2	1	1	4	2	0.0
1	2	0	0	2	1	1	4	3	0.0
1	2	0	0	2	1	1	4	4	0.0
1	2	0	0	2	2	1	2	-2	-0.09011187578643429
1	2	0	0	2	2	1	2	-1	0.0
1	2	0	0	2	2	1	2	0	0.0
1	2	0	0	2	2	1	2	1	0.0
1	2	0	0	2	2	1	2	2	0.0
1	2	0	0	2	2	1	4	-4	0.0
1	2	0	0	2	2	1	4	-3	0.0
1	2	0	0	2	2	1	4	-2	0.14247938585765452
1	2	0	0	2	2	1	4	-1	0.0
1	2	0	0	2	2	1	4	0	0.0
1	2	0	0	2	2	1	4	1	0.0
1	2	0	0	2	2	1	4	2	0.0
1	2	0	0	2	2	1	4	3	0.0
1	2	0	0	2	2	1	4	4	0.0
1	2	0	0	3	-3	1	1	-1	0.0
1	2	0	0	3	-3	1	1	0	0.0
1	2	0	0	3	-3	1	1	1	0.0
1	2	0	0	3	-3	1	3	-3	0.0
1	2	0	0	3	-3	1	3	-2	0.0
1	2	0	0	3	-3	1	3	-1	0.0
1	2	0	0	3	-3	1	3	0	0.0
1	2	0	0	3	-3	1	3	1	0.0
1	2	0	0	3	-3	1	3	2	0.0
1	2	0	0	3	-3	1	3	3	0.07433850483969878
1	2	0	0	3	-3	1	5	-5	0.0
1	2	0	0	3	-3	1	5	-4	0.0
1	2	0	0	3	-3	1	5	-3	0.0
1	2	0	0	3	-3	1	5	-2	0.0
1	2	0	0	3	-3	1	5	-1	0.0
1	2	0	0	3	-3	1	5	0	0.0
1	2	0	0	3	-3	1	5	1	0.0
1	2	0	0	3	-3	1	5	2	0.0
1	2	0	0	3	-3	1	5	3	-0.11340637328816834
1	2	0	0	3	-3	1	5	4	0.0
1	2	0	0	3	-3	1	5	5	0.0
1	2	0	0	3	-2	1	1	-1	0.0
1	2	0	0	3	-2	1	1	0	0.0
1	2	0	0	3	-2	1	1	1	0.0
1	2	0	0	3	-2	1	3	-3	0.0
1	2	0	0	3	-2	1	3	-2	0.0
1	2	0	0	3	-2	1	3	-1	0.0
1	2	0	0	3	-2	1	3	0	0.0
1	2	0	0	3	-2	1	3	1	0.0
1	2	0	0	3	-2	1	3	2	0.0
1	2	0	0	3	-2	1	3	3	0.0
1	2	0	0	3	-2	1	5	-5	0.0
1	2	0	0	3	-2	1	5	-4	0.0
1	2	0	0	3	-2	1	5	-3	0.0
1	2	0	0	3	-2	1	5	-2	0.0
1	2	0	0	3	-2	1	5	-1	0.0
1	2	0	0	3	-2	1	5	0	0.0
1	2	0	0	3	-2	1	5	1	0.0
1	2	0	0	3	-2	1	5	2	0.17010955993225252
1	2	0	0	3	-2	1	5	3	0.0
1	2	0	0	3	-2	1	5	4	0.0
1	2	0	0	3	-2	1	5	5	0.0
1	2	0	0	3	-1	1	1	-1	0.0
1	2	0	0	3	-1	1	1	0	0.0
1	2	0	0	3	-1	1	1	1	0.1167983401638037
1	2	0	0	3	-1	1	3	-3	0.0
1	2	0	0	3	-1	1	3	-2	0.0
1	2	0	0	3	-1	1	3	-1	0.0
1	2	0	0	3	-1	1	3	0	0.0
1	2	0	0	3	-1	1	3	1	-0.044603102903819275
1	2	0	0	3	-1	1	3	2	0.0
1	2	0	0	3	-1	1	3	3	0.0
1	2	0	0	3	-1	1	5	-5	0.0
1	2	0	0	3	-1	1	5	-4	0.0
1	2	0	0	3	-1	1	5	-3	0.0
1	2	0	0	3	-1	1	5	-2	0.0
1	2	0	0	3	-1	1	5	-1	0.0
1	2	0	0	3	-1	1	5	0	0.0
1	2	0	0	3	-1	1	5	1	-0.2033198127523119
1	2	0	0	3	-1	1	5	2	0.0
1	2	0	0	3	-1	1	5	3	0.0
1	2	0	0	3	-1	1	5	4	0.0
1	2	0	0	3	-1	1	5	5	0.0
1	2	0	0	3	0	1	1	-1	0.0
1	2	0	0	3	0	1	1	0	-0.14304816810266882
1	2	0	0	3	0	1	1	1	0.0
1	2	0	0	3	0	1	3	-3	0.0
1	2	0	0	3	0	1	3	-2	0.0
1	2	0	0	3	0	1	3	-1	0.0
1	2	0	0	3	0	1	3	0	0.059470803871759056
1	2	0	0	3	0	1	3	1	0.0
1	2	0	0	3	0	1	3	2	0.0
1	2	0	0	3	0	1	3	3	0.0
1	2	0	0	3	0	1	5	-5	0.0
1	2	0	0	3	0	1	5	-4	0.0
1	2	0	0	3	0	1	5	-3	0.0
1	2	0	0	3	0	1	5	-2	0.0
1	2	0	0	3	0	1	5	-1	0.0
1	2	0	0	3	0	1	5	0	0.21431790057875125
1	2	0	0	3	0	1	5	1	0.0
