S 	L 	M 	s1	l1	m1	s2	l2	m2	I
2	3	-1	1	2	-2	1	5	-1	0.0
2	3	-1	1	2	-2	1	5	0	0.0
2	3	-1	1	2	-2	1	5	1	-0.0454636922486698
2	3	-1	1	2	-2	1	5	2	0.0
2	3	-1	1	2	-2	1	5	3	0.0
2	3	-1	1	2	-2	1	5	4	0.0
2	3	-1	1	2	-2	1	5	5	0.0
2	3	-1	1	2	-1	1	1	-1	0.0
2	3	-1	1	2	-1	1	1	0	0.24623252122982905
2	3	-1	1	2	-1	1	1	1	0.0
2	3	-1	1	2	-1	1	3	-3	0.0
2	3	-1	1	2	-1	1	3	-2	0.0
2	3	-1	1	2	-1	1	3	-1	0.0
2	3	-1	1	2	-1	1	3	0	0.057582358245222585
2	3	-1	1	2	-1	1	3	1	0.0
2	3	-1	1	2	-1	1	3	2	0.0
2	3	-1	1	2	-1	1	3	3	0.0
2	3	-1	1	2	-1	1	5	-5	0.0
2	3	-1	1	2	-1	1	5	-4	0.0
2	3	-1	1	2	-1	1	5	-3	0.0
2	3	-1	1	2	-1	1	5	-2	0.0
2	3	-1	1	2	-1	1	5	-1	0.0
2	3	-1	1	2	-1	1	5	0	0.08300496597356405
2	3	-1	1	2	-1	1	5	1	0.0
2	3	-1	1	2	-1	1	5	2	0.0
2	3	-1	1	2	-1	1	5	3	0.0
2	3	-1	1	2	-1	1	5	4	0.0
2	3	-1	1	2	-1	1	5	5	0.0
2	3	-1	1	2	0	1	1	-1	0.21324361862292307
2	3	-1	1	2	0	1	1	0	0.0
2	3	-1	1	2	0	1	1	1	0.0
2	3	-1	1	2	0	1	3	-3	0.0
2	3	-1	1	2	0	1	3	-2	0.0
2	3	-1	1	2	0	1	3	-1	0.12215062797572998
2	3	-1	1	2	0	1	3	0	0.0
2	3	-1	1	2	0	1	3	1	0.0
2	3	-1	1	2	0	1	3	2	0.0
2	3	-1	1	2	0	1	3	3	0.0
2	3	-1	1	2	0	1	5	-5	0.0
2	3	-1	1	2	0	1	5	-4	0.0
2	3	-1	1	2	0	1	5	-3	0.0
2	3	-1	1	2	0	1	5	-2	0.0
2	3	-1	1	2	0	1	5	-1	-0.11136284783216775
2	3	-1	1	2	0	1	5	0	0.0
2	3	-1	1	2	0	1	5	1	0.0
2	3	-1	1	2	0	1	5	2	0.0
2	3	-1	1	2	0	1	5	3	0.0
2	3	-1	1	2	0	1	5	4	0.0
2	3	-1	1	2	0	1	5	5	0.0
2	3	-1	1	2	1	1	1	-1	0.0
2	3	-1	1	2	1	1	1	0	0.0
2	3	-1	1	2	1	1	1	1	0.0
2	3	-1	1	2	1	1	3	-3	0.0
2	3	-1	1	2	1	1	3	-2	-0.15769578262625997
2	3	-1	1	2	1	1	3	-1	0.0
2	3	-1	1	2	1	1	3	0	0.0
2	3	-1	1	2	1	1	3	1	0.0
2	3	-1	1	2	1	1	3	2	0.0
2	3	-1	1	2	1	1	3	3	0.0
2	3	-1	1	2	1	1	5	-5	0.0
2	3	-1	1	2	1	1	5	-4	0.0
2	3	-1	1	2	1	1	5	-3	0.0
2	3	-1	1	2	1	1	5	-2	0.12028562337275518
2	3	-1	1	2	1	1	5	-1	0.0
2	3	-1	1	2	1	1	5	0	0.0
2	3	-1	1	2	1	1	5	1	0.0
2	3	-1	1	2	1	1	5	2	0.0
2	3	-1	1	2	1	1	5	3	0.0
2	3	-1	1	2	1	1	5	4	0.0
2	3	-1	1	2	1	1	5	5	0.0
2	3	-1	1	2	2	1	1	-1	0.0
2	3	-1	1	2	2	1	1	0	0.0
2	3	-1	1	2	2	1	1	1	0.0
2	3	-1	1	2	2	1	3	-3	-0.12875806734106315
2	3	-1	1	2	2	1	3	-2	0.0
2	3	-1	1	2	2	1	3	-1	0.0
2	3	-1	1	2	2	1	3	0	0.0
2	3	-1	1	2	2	1	3	1	0.0
2	3	-1	1	2	2	1	3	2	0.0
2	3	-1	1	2	2	1	3	3	0.0
2	3	-1	1	2	2	1	5	-5	0.0
2	3	-1	1	2	2	1	5	-4	0.0
2	3	-1	1	2	2	1	5	-3	-0.09821280021861477
2	3	-1	1	2	2	1	5	-2	0.0
2	3	-1	1	2	2	1	5	-1	0.0
2	3	-1	1	2	2	1	5	0	0.0
2	3	-1	1	2	2	1	5	1	0.0
2	3	-1	1	2	2	1	5	2	0.0
2	3	-1	1	2	2	1	5	3	0.0
2	3	-1	1	2	2	1	5	4	0.0
2	3	-1	1	2	2	1	5	5	0.0
2	3	-1	1	3	-3	1	2	-2	0.0
2	3	-1	1	3	-3	1	2	-1	0.0
2	3	-1	1	3	-3	1	2	0	0.0
2	3	-1	1	3	-3	1	2	1	0.0
2	3	-1	1	3	-3	1	2	2	-0.12875806734106315
2	3	-1	1	3	-3	1	4	-4	0.0
2	3	-1	1	3	-3	1	4	-3	0.0
2	3	-1	1	3	-3	1	4	-2	0.0
2	3	-1	1	3	-3	1	4	-1	0.0
2	3	-1	1	3	-3	1	4	0	0.0
2	3	-1	1	3	-3	1	4	1	0.0
2	3	-1	1	3	-3	1	4	2	0.17767364069197086
2	3	-1	1	3	-3	1	4	3	0.0
2	3	-1	1	3	-3	1	4	4	0.0
2	3	-1	1	3	-2	1	2	-2	0.0
2	3	-1	1	3	-2	1	2	-1	0.0
2	3	-1	1	3	-2	1	2	0	0.0
2	3	-1	1	3	-2	1	2	1	-0.15769578262625997
2	3	-1	1	3	-2	1	2	2	0.0
2	3	-1	1	3	-2	1	4	-4	0.0
2	3	-1	1	3	-2	1	4	-3	0.0
2	3	-1	1	3	-2	1	4	-2	0.0
2	3	-1	1	3	-2	1	4	-1	0.0
2	3	-1	1	3	-2	1	4	0	0.0
2	3	-1	1	3	-2	1	4	1	-0.13677323237521363
2	3	-1	1	3	-2	1	4	2	0.0
2	3	-1	1	3	-2	1	4	3	0.0
2	3	-1	1	3	-2	1	4	4	0.0
2	3	-1	1	3	-1	1	2	-2	0.0
2	3	-1	1	3	-1	1	2	-1	0.0
2	3	-1	1	3	-1	1	2	0	0.12215062797572998
2	3	-1	1	3	-1	1	2	1	0.0
2	3	-1	1	3	-1	1	2	2	0.0
2	3	-1	1	3	-1	1	4	-4	0.0
2	3	-1	1	3	-1	1	4	-3	0.0
2	3	-1	1	3	-1	1	4	-2	0.0
2	3	-1	1	3	-1	1	4	-1	0.0
2	3	-1	1	3	-1	1	4	0	0.02417832002432925
2	3	-1	1	3	-1	1	4	1	0.0
2	3	-1	1	3	-1	1	4	2	0.0
2	3	-1	1	3	-1	1	4	3	0.0
2	3	-1	1	3	-1	1	4	4	0.0
2	3	-1	1	3	0	1	2	-2	0.0
2	3	-1	1	3	0	1	2	-1	0.057582358245222585
2	3	-1	1	3	0	1	2	0	0.0
2	3	-1	1	3	0	1	2	1	0.0
2	3	-1	1	3	0	1	2	2	0.0
2	3	-1	1	3	0	1	4	-4	0.0
2	3	-1	1	3	0	1	4	-3	0.0
2	3	-1	1	3	0	1	4	-2	0.0
2	3	-1	1	3	0	1	4	-1	0.0936422307935005
2	3	-1	1	3	0	1	4	0	0.0
2	3	-1	1	3	0	1	4	1	0.0
2	3	-1	1	3	0	1	4	2	0.0
2	3	-1	1	3	0	1	4	3	0.0
2	3	-1	1	3	0	1	4	4	0.0
2	3	-1	1	3	1	1	2	-2	-0.19947114020071632
2	3	-1	1	3	1	1	2	-1	0.0
2	3	-1	1	3	1	1	2	0	0.0
2	3	-1	1	3	1	1	2	1	0.0
2	3	-1	1	3	1	1	2	2	0.0
2	3	-1	1	3	1	1	4	-4	0.0
2	3	-1	1	3	1	1	4	-3	0.0
2	3	-1	1	3	1	1	4	-2	-0.15291712254667636
2	3	-1	1	3	1	1	4	-1	0.0
2	3	-1	1	3	1	1	4	0	0.0
2	3	-1	1	3	1	1	4	1	0.0
2	3	-1	1	3	1	1	4	2	0.0
2	3	-1	1	3	1	1	4	3	0.0
2	3	-1	1	3	1	1	4	4	0.0
2	3	-1	1	3	2	1	2	-2	0.0
2	3	-1	1	3	2	1	2	-1	0.0
2	3	-1	1	3	2	1	2	0	0.0
2	3	-1	1	3	2	1	2	1	0.0
2	3	-1	1	3	2	1	2	2	0.0
2	3	-1	1	3	2	1	4	-4	0.0
2	3	-1	1	3	2	1	4	-3	0.09046698971881587
2	3	-1	1	3	2	1	4	-2	0.0
2	3	-1	1	3	2	1	4	-1	0.0
2	3	-1	1	3	2	1	4	0	0.0
2	3	-1	1	3	2	1	4	1	0.0
2	3	-1	1	3	2	1	4	2	0.0
2	3	-1	1	3	2	1	4	3	0.0
2	3	-1	1	3	2	1	4	4	0.0
2	3	-1	1	3	3	1	2	-2	0.0
2	3	-1	1	3	3	1	2	-1	0.0
2	3	-1	1	3	3	1	2	0	0.0
2	3	-1	1	3	3	1	2	1	0.0
2	3	-1	1	3	3	1	2	2	0.0
2	3	-1	1	3	3	1	4	-4	0.15669342260080033
2	3	-1	1	3	3	1	4	-3	0.0
2	3	-1	1	3	3	1	4	-2	0.0
2	3	-1	1	3	3	1	4	-1	0.0
2	3	-1	1	3	3	1	4	0	0.0
2	3	-1	1	3	3	1	4	1	0.0
2	3	-1	1	3	3	1	4	2	0.0
2	3	-1	1	3	3	1	4	3	0.0
2	3	-1	1	3	3	1	4	4	0.0
2	3	-1	1	4	-4	1	1	-1	0.0
2	3	-1	1	4	-4	1	1	0	0.0
2	3	-1	1	4	-4	1	1	1	0.0
2	3	-1	1	4	-4	1	3	-3	0.0
2	3	-1	1	4	-4	1	3	-2	0.0
2	3	-1	1	4	-4	1	3	-1	0.0
2	3	-1	1	4	-4	1	3	0	0.0
2	3	-1	1	4	-4	1	3	1	0.0
2	3	-1	1	4	-4	1	3	2	0.0
2	3	-1	1	4	-4	1	3	3	0.15669342260080033
2	3	-1	1	4	-4	1	5	-5	0.0
2	3	-1	1	4	-4	1	5	-4	0.0
2	3	-1	1	4	-4	1	5	-3	0.0
2	3	-1	1	4	-4	1	5	-2	0.0
2	3	-1	1	4	-4	1	5	-1	0.0
2	3	-1	1	4	-4	1	5	0	0.0
2	3	-1	1	4	-4	1	5	1	0.0
2	3	-1	1	4	-4	1	5	2	0.0
2	3	-1	1	4	-4	1	5	3	-0.1580206231478694
2	3	-1	1	4	-4	1	5	4	0.0
2	3	-1	1	4	-4	1	5	5	0.0
2	3	-1	1	4	-3	1	1	-1	0.0
2	3	-1	1	4	-3	1	1	0	0.0
2	3	-1	1	4	-3	1	1	1	0.0
2	3	-1	1	4	-3	1	3	-3	0.0
2	3	-1	1	4	-3	1	3	-2	0.0
2	3	-1	1	4	-3	1	3	-1	0.0
2	3	-1	1	4	-3	1	3	0	0.0
2	3	-1	1	4	-3	1	3	1	0.0
2	3	-1	1	4	-3	1	3	2	0.09046698971881587
2	3	-1	1	4	-3	1	3	3	0.0
2	3	-1	1	4	-3	1	5	-5	0.0
2	3	-1	1	4	-3	1	5	-4	0.0
2	3	-1	1	4	-3	1	5	-3	0.0
2	3	-1	1	4	-3	1	5	-2	0.0
2	3	-1	1	4	-3	1	5	-1	0.0
2	3	-1	1	4	-3	1	5	0	0.0
2	3	-1	1	4	-3	1	5	1	0.0
2	3	-1	1	4	-3	1	5	2	0.1596581862958859
2	3	-1	1	4	-3	1	5	3	0.0
2	3	-1	1	4	-3	1	5	4	0.0
2	3	-1	1	4	-3	1	5	5	0.0
2	3	-1	1	4	-2	1	1	-1	0.0
2	3	-1	1	4	-2	1	1	0	0.0
2	3	-1	1	4	-2	1	1	1	0.10323612295144834
2	3	-1	1	4	-2	1	3	-3	0.0
2	3	-1	1	4	-2	1	3	-2	0.0
2	3	-1	1	4	-2	1	3	-1	0.0
2	3	-1	1	4	-2	1	3	0	0.0
2	3	-1	1	4	-2	1	3	1	-0.15291712254667636
2	3	-1	1	4	-2	1	3	2	0.0
2	3	-1	1	4	-2	1	3	3	0.0
2	3	-1	1	4	-2	1	5	-5	0.0
2	3	-1	1	4	-2	1	5	-4	0.0
2	3	-1	1	4	-2	1	5	-3	0.0
2	3	-1	1	4	-2	1	5	-2	0.0
2	3	-1	1	4	-2	1	5	-1	0.0
2	3	-1	1	4	-2	1	5	0	0.0
2	3	-1	1	4	-2	1	5	1	-0.09907146136073347
2	3	-1	1	4	-2	1	5	2	0.0
2	3	-1	1	4	-2	1	5	3	0.0
2	3	-1	1	4	-2	1	5	4	0.0
2	3	-1	1	4	-2	1	5	5	0.0
2	3	-1	1	4	-1	1	1	-1	0.0
2	3	-1	1	4	-1	1	1	0	-0.10323612295144834
2	3	-1	1	4	-1	1	1	1	0.0
2	3	-1	1	4	-1	1	3	-3	0.0
2	3	-1	1	4	-1	1	3	-2	0.0
2	3	-1	1	4	-1	1	3	-1	0.0
2	3	-1	1	4	-1	1	3	0	0.0936422307935005
2	3	-1	1	4	-1	1	3	1	0.0
2	3	-1	1	4	-1	1	3	2	0.0
2	3	-1	1	4	-1	1	3	3	0.0
2	3	-1	1	4	-1	1	5	-5	0.0
2	3	-1	1	4	-1	1	5	-4	0.0
2	3	-1	1	4	-1	1	5	-3	0.0
2	3	-1	1	4	-1	1	5	-2	0.0
2	3	-1	1	4	-1	1	5	-1	0.0
2	3	-1	1	4	-1	1	5	0	0.008923305114757031
2	3	-1	1	4	-1	1	5	1	0.0
2	3	-1	1	4	-1	1	5	2	0.0
2	3	-1	1	4	-1	1	5	3	0.0
2	3	-1	1	4	-1	1	5	4	0.0
2	3	-1	1	4	-1	1	5	5	0.0
2	3	-1	1	4	0	1	1	-1	0.06529225706635224
2	3	-1	1	4	0	1	1	0	0.0
2	3	-1	1	4	0	1	1	1	0.0
2	3	-1	1	4	0	1	3	-3	0.0
2	3	-1	1	4	0	1	3	-2	0.0
2	3	-1	1	4	0	1	3	-1	0.02417832002432925
2	3	-1	1	4	0	1	3	0	0.0
2	3	-1	1	4	0	1	3	1	0.0
2	3	-1	1	4	0	1	3	2	0.0
2	3	-1	1	4	0	1	3	3	0.0
2	3	-1	1	4	0	1	5	-5	0.0
2	3	-1	1	4	0	1	5	-4	0.0
2	3	-1	1	4	0	1	5	-3	0.0
2	3	-1	1	4	0	1	5	-2	0.0
2	3	-1	1	4	0	1	5	-1	0.08014432928451407
2	3	-1	1	4	0	1	5	0	0.0
2	3	-1	1	4	0	1	5	1	0.0
2	3	-1	1	4	0	1	5	2	0.0
2	3	-1	1	4	0	1	5	3	0.0
2	3	-1	1	4	0	1	5	4	0.0
2	3	-1	1	4	0	1	5	5	0.0
2	3	-1	1	4	1	1	1	-1	0.0
2	3	-1	1	4	1	1	1	0	0.0
2	3	-1	1	4	1	1	1	1	0.0
2	3	-1	1	4	1	1	3	-3	0.0
2	3	-1	1	4	1	1	3	-2	-0.13677323237521363
2	3	-1	1	4	1	1	3	-1	0.0
2	3	-1	1	4	1	1	3	0	0.0
2	3	-1	1	4	1	1	3	1	0.0
2	3	-1	1	4	1	1	3	2	0.0
2	3	-1	1	4	1	1	3	3	0.0
2	3	-1	1	4	1	1	5	-5	0.0
2	3	-1	1	4	1	1	5	-4	0.0
2	3	-1	1	4	1	1	5	-3	0.0
2	3	-1	1	4	1	1	5	-2	-0.13793170798841953
2	3	-1	1	4	1	1	5	-1	0.0
2	3	-1	1	4	1	1	5	0	0.0
2	3	-1	1	4	1	1	5	1	0.0
2	3	-1	1	4	1	1	5	2	0.0
2	3	-1	1	4	1	1	5	3	0.0
2	3	-1	1	4	1	1	5	4	0.0
2	3	-1	1	4	1	1	5	5	0.0
2	3	-1	1	4	2	1	1	-1	0.0
2	3	-1	1	4	2	1	1	0	0.0
2	3	-1	1	4	2	1	1	1	0.0
2	3	-1	1	4	2	1	3	-3	0.17767364069197086
2	3	-1	1	4	2	1	3	-2	0.0
2	3	-1	1	4	2	1	3	-1	0.0
2	3	-1	1	4	2	1	3	0	0.0
2	3	-1	1	4	2	1	3	1	0.0
2	3	-1	1	4	2	1	3	2	0.0
2	3	-1	1	4	2	1	3	3	0.0
2	3	-1	1	4	2	1	5	-5	0.0
2	3	-1	1	4	2	1	5	-4	0.0
2	3	-1	1	4	2	1	5	-3	0.13438390849351683
2	3	-1	1	4	2	1	5	-2	0.0
2	3	-1	1	4	2	1	5	-1	0.0
2	3	-1	1	4	2	1	5	0	0.0
2	3	-1	1	4	2	1	5	1	0.0
2	3	-1	1	4	2	1	5	2	0.0
2	3	-1	1	4	2	1	5	3	0.0
2	3	-1	1	4	2	1	5	4	0.0
2	3	-1	1	4	2	1	5	5	0.0
2	3	-1	1	4	3	1	1	-1	0.0
2	3	-1	1	4	3	1	1	0	0.0
2	3	-1	1	4	3	1	1	1	0.0
2	3	-1	1	4	3	1	3	-3	0.0
2	3	-1	1	4	3	1	3	-2	0.0
2	3	-1	1	4	3	1	3	-1	0.0
2	3	-1	1	4	3	1	3	0	0.0
2	3	-1	1	4	3	1	3	1	0.0
2	3	-1	1	4	3	1	3	2	0.0
2	3	-1	1	4	3	1	3	3	0.0
2	3	-1	1	4	3	1	5	-5	0.0
2	3	-1	1	4	3	1	5	-4	-0.03950515578696735
2	3	-1	1	4	3	1	5	-3	0.0
2	3	-1	1	4	3	1	5	-2	0.0
2	3	-1	1	4	3	1	5	-1	0.0
2	3	-1	1	4	3	1	5	0	0.0
2	3	-1	1	4	3	1	5	1	0.0
2	3	-1	1	4	3	1	5	2	0.0
2	3	-1	1	4	3	1	5	3	0.0
2	3	-1	1	4	3	1	5	4	0.0
2	3	-1	1	4	3	1	5	5	0.0
2	3	-1	1	4	4	1	1	-1	0.0
2	3	-1	1	4	4	1	1	0	0.0
2	3	-1	1	4	4	1	1	1	0.0
2	3	-1	1	4	4	1	3	-3	0.0
2	3	-1	1	4	4	1	3	-2	0.0
2	3	-1	1	4	4	1	3	-1	0.0
2	3	-1	1	4	4	1	3	0	0.0
2	3	-1	1	4	4	1	3	1	0.0
2	3	-1	1	4	4	1	3	2	0.0
2	3	-1	1	4	4	1	3	3	0.0
2	3	-1	1	4	4	1	5	-5	-0.17667242760275637
2	3	-1	1	4	4	1	5	-4	0.0
2	3	-1	1	4	4	1	5	-3	0.0
2	3	-1	1	4	4	1	5	-2	0.0
2	3	-1	1	4	4	1	5	-1	0.0
2	3	-1	1	4	4	1	5	0	0.0
2	3	-1	1	4	4	1	5	1	0.0
2	3	-1	1	4	4	1	5	2	0.0
2	3	-1	1	4	4	1	5	3	0.0
2	3	-1	1	4	4	1	5	4	0.0
2	3	-1	1	4	4	1	5	5	0.0
2	3	-1	1	5	-5	1	2	-2	0.0
2	3	-1	1	5	-5	1	2	-1	0.0
2	3	-1	1	5	-5	1	2	0	0.0
2	3	-1	1	5	-5	1	2	1	0.0
2	3	-1	1	5	-5	1	2	2	0.0
2	3	-1	1	5	-5	1	4	-4	0.0
2	3	-1	1	5	-5	1	4	-3	0.0
2	3	-1	1	5	-5	1	4	-2	0.0
2	3	-1	1	5	-5	1	4	-1	0.0
2	3	-1	1	5	-5	1	4	0	0.0
2	3	-1	1	5	-5	1	4	1	0.0
2	3	-1	1	5	-5	1	4	2	0.0
2	3	-1	1	5	-5	1	4	3	0.0
2	3	-1	1	5	-5	1	4	4	-0.17667242760275637
2	3	-1	1	5	-4	1	2	-2	0.0
2	3	-1	1	5	-4	1	2	-1	0.0
2	3	-1	1	5	-4	1	2	0	0.0
2	3	-1	1	5	-4	1	2	1	0.0
2	3	-1	1	5	-4	1	2	2	0.0
2	3	-1	1	5	-4	1	4	-4	0.0
2	3	-1	1	5	-4	1	4	-3	0.0
2	3	-1	1	5	-4	1	4	-2	0.0
2	3	-1	1	5	-4	1	4	-1	0.0
2	3	-1	1	5	-4	1	4	0	0.0
2	3	-1	1	5	-4	1	4	1	0.0
2	3	-1	1	5	-4	1	4	2	0.0
2	3	-1	1	5	-4	1	4	3	-0.03950515578696735
2	3	-1	1	5	-4	1	4	4	0.0
2	3	-1	1	5	-3	1	2	-2	0.0
2	3	-1	1	5	-3	1	2	-1	0.0
2	3	-1	1	5	-3	1	2	0	0.0
2	3	-1	1	5	-3	1	2	1	0.0
2	3	-1	1	5	-3	1	2	2	-0.09821280021861477
2	3	-1	1	5	-3	1	4	-4	0.0
2	3	-1	1	5	-3	1	4	-3	0.0
2	3	-1	1	5	-3	1	4	-2	0.0
2	3	-1	1	5	-3	1	4	-1	0.0
2	3	-1	1	5	-3	1	4	0	0.0
2	3	-1	1	5	-3	1	4	1	0.0
2	3	-1	1	5	-3	1	4	2	0.13438390849351683
2	3	-1	1	5	-3	1	4	3	0.0
2	3	-1	1	5	-3	1	4	4	0.0
2	3	-1	1	5	-2	1	2	-2	0.0
2	3	-1	1	5	-2	1	2	-1	0.0
2	3	-1	1	5	-2	1	2	0	0.0
2	3	-1	1	5	-2	1	2	1	0.12028562337275518
2	3	-1	1	5	-2	1	2	2	0.0
2	3	-1	1	5	-2	1	4	-4	0.0
2	3	-1	1	5	-2	1	4	-3	0.0
2	3	-1	1	5	-2	1	4	-2	0.0
2	3	-1	1	5	-2	1	4	-1	0.0
2	3	-1	1	5	-2	1	4	0	0.0
2	3	-1	1	5	-2	1	4	1	-0.13793170798841953
2	3	-1	1	5	-2	1	4	2	0.0
2	3	-1	1	5	-2	1	4	3	0.0
2	3	-1	1	5	-2	1	4	4	0.0
2	3	-1	1	5	-1	1	2	-2	0.0
2	3	-1	1	5	-1	1	2	-1	0.0
2	3	-1	1	5	-1	1	2	0	-0.11136284783216775
2	3	-1	1	5	-1	1	2	1	0.0
2	3	-1	1	5	-1	1	2	2	0.0
2	3	-1	1	5	-1	1	4	-4	0.0
2	3	-1	1	5	-1	1	4	-3	0.0
2	3	-1	1	5	-1	1	4	-2	0.0
2	3	-1	1	5	-1	1	4	-1	0.0
2	3	-1	1	5	-1	1	4	0	0.08014432928451407
2	3	-1	1	5	-1	1	4	1	0.0
2	3	-1	1	5	-1	1	4	2	0.0
2	3	-1	1	5	-1	1	4	3	0.0
2	3	-1	1	5	-1	1	4	4	0.0
2	3	-1	1	5	0	1	2	-2	0.0
2	3	-1	1	5	0	1	2	-1	0.08300496597356405
2	3	-1	1	5	0	1	2	0	0.0
2	3	-1	1	5	0	1	2	1	0.0
2	3	-1	1	5	0	1	2	2	0.0
2	3	-1	1	5	0	1	4	-4	0.0
2	3	-1	1	5	0	1	4	-3	0.0
2	3	-1	1	5	0	1	4	-2	0.0
2	3	-1	1	5	0	1	4	-1	0.008923305114757031
2	3	-1	1	5	0	1	4	0	0.0
2	3	-1	1	5	0	1	4	1	0.0
2	3	-1	1	5	0	1	4	2	0.0
2	3	-1	1	5	0	1	4	3	0.0
2	3	-1	1	5	0	1	4	4	0.0
2	3	-1	1	5	1	1	2	-2	-0.0454636922486698
2	3	-1	1	5	1	1	2	-1	0.0
2	3	-1	1	5	1	1	2	0	0.0
2	3	-1	1	5	1	1	2	1	0.0
2	3	-1	1	5	1	1	2	2	0.0
2	3	-1	1	5	1	1	4	-4	0.0
2	3	-1	1	5	1	1	4	-3	0.0
2	3	-1	1	5	1	1	4	-2	-0.09907146136073347
2	3	-1	1	5	1	1	4	-1	0.0
2	3	-1	1	5	1	1	4	0	0.0
2	3	-1	1	5	1	1	4	1	0.0
2	3	-1	1	5	1	1	4	2	0.0
2	3	-1	1	5	1	1	4	3	0.0
2	3	-1	1	5	1	1	4	4	0.0
2	3	-1	1	5	2	1	2	-2	0.0
2	3	-1	1	5	2	1	2	-1	0.0
2	3	-1	1	5	2	1	2	0	0.0
2	3	-1	1	5	2	1	2	1	0.0
2	3	-1	1	5	2	1	2	2	0.0
2	3	-1	1	5	2	1	4	-4	0.0
2	3	-1	1	5	2	1	4	-3	0.1596581862958859
2	3	-1	1	5	2	1	4	-2	0.0
2	3	-1	1	5	2	1	4	-1	0.0
2	3	-1	1	5	2	1	4	0	0.0
2	3	-1	1	5	2	1	4	1	0.0
2	3	-1	1	5	2	1	4	2	0.0
2	3	-1	1	5	2	1	4	3	0.0
2	3	-1	1	5	2	1	4	4	0.0
2	3	-1	1	5	3	1	2	-2	0.0
2	3	-1	1	5	3	1	2	-1	0.0
2	3	-1	1	5	3	1	2	0	0.0
2	3	-1	1	5	3	1	2	1	0.0
2	3	-1	1	5	3	1	2	2	0.0
2	3	-1	1	5	3	1	4	-4	-0.1580206231478694
2	3	-1	1	5	3	1	4	-3	0.0
2	3	-1	1	5	3	1	4	-2	0.0
2	3	-1	1	5	3	1	4	-1	0.0
2	3	-1	1	5	3	1	4	0	0.0
2	3	-1	1	5	3	1	4	1	0.0
2	3	-1	1	5	3	1	4	2	0.0
2	3	-1	1	5	3	1	4	3	0.0
2	3	-1	1	5	3	1	4	4	0.0
2	3	-1	1	5	4	1	2	-2	0.0
2	3	-1	1	5	4	1	2	-1	0.0
2	3	-1	1	5	4	1	2	0	0.0
2	3	-1	1	5	4	1	2	1	0.0
2	3	-1	1	5	4	1	2	2	0.0
2	3	-1	1	5	4	1	4	-4	0.0
2	3	-1	1	5	4	1	4	-3	0.0
2	3	-1	1	5	4	1	4	-2	0.0
2	3	-1	1	5	4	1	4	-1	0.0
2	3	-1	1	5	4	1	4	0	0.0
2	3	-1	1	5	4	1	4	1	0.0
2	3	-1	1	5	4	1	4	2	0.0
2	3	-1	1	5	4	1	4	3	0.0
2	3	-1	1	5	4	1	4	4	0.0
2	3	-1	1	5	5	1	2	-2	0.0
2	3	-1	1	5	5	1	2	-1	0.0
2	3	-1	1	5	5	1	2	0	0.0
2	3	-1	1	5	5	1	2	1	0.0
2	3	-1	1	5	5	1	2	2	0.0
2	3	-1	1	5	5	1	4	-4	0.0
2	3	-1	1	5	5	1	4	-3	0.0
2	3	-1	1	5	5	1	4	-2	0.0
2	3	-1	1	5	5	1	4	-1	0.0
2	3	-1	1	5	5	1	4	0	0.0
2	3	-1	1	5	5	1	4	1	0.0
2	3	-1	1	5	5	1	4	2	0.0
2	3	-1	1	5	5	1	4	3	0.0
2	3	-1	1	5	5	1	4	4	0.0
2	3	0	1	1	-1	1	2	-2	0.0
2	3	0	1	1	-1	1	2	-1	0.0
2	3	0	1	1	-1	1	2	0	0.0
2	3	0	1	1	-1	1	2	1	0.15078600877302684
2	3	0	1	1	-1	1	2	2	0.0
2	3	0	1	1	-1	1	4	-4	0.0
2	3	0	1	1	-1	1	4	-3	0.0
2	3	0	1	1	-1	1	4	-2	0.0
2	3	0	1	1	-1	1	4	-1	0.0
2	3	0	1	1	-1	1	4	0	0.0
2	3	0	1	1	-1	1	4	1	0.08429194141809192
2	3	0	1	1	-1	1	4	2	0.0
2	3	0	1	1	-1	1	4	3	0.0
2	3	0	1	1	-1	1	4	4	0.0
2	3	0	1	1	0	1	2	-2	0.0
2	3	0	1	1	0	1	2	-1	0.0
2	3	0	1	1	0	1	2	0	0.261169028265409
2	3	0	1	1	0	1	2	1	0.0
2	3	0	1	1	0	1	2	2	0.0
2	3	0	1	1	0	1	4	-4	0.0
2	3	0	1	1	0	1	4	-3	0.0
2	3	0	1	1	0	1	4	-2	0.0
2	3	0	1	1	0	1	4	-1	0.0
2	3	0	1	1	0	1	4	0	-0.10662180931146152
2	3	0	1	1	0	1	4	1	0.0
2	3	0	1	1	0	1	4	2	0.0
2	3	0	1	1	0	1	4	3	0.0
2	3	0	1	1	0	1	4	4	0.0
2	3	0	1	1	1	1	2	-2	0.0
2	3	0	1	1	1	1	2	-1	0.15078600877302684
2	3	0	1	1	1	1	2	0	0.0
2	3	0	1	1	1	1	2	1	0.0
2	3	0	1	1	1	1	2	2	0.0
2	3	0	1	1	1	1	4	-4	0.0
2	3	0	1	1	1	1	4	-3	0.0
2	3	0	1	1	1	1	4	-2	0.0
2	3	0	1	1	1	1	4	-1	0.08429194141809192
2	3	0	1	1	1	1	4	0	0.0
2	3	0	1	1	1	1	4	1	0.0
2	3	0	1	1	1	1	4	2	0.0
2	3	0	1	1	1	1	4	3	0.0
